condition,fold,state,detector_seed,perturbation_seed,parent_key,mlp_triggered,mlp_emit_step,attack_frames,task_success,n_steps,teacher_anchor,summary_sha256
COMMAND_OPEN_ORACLE_T10,fold_03,state_1,det_seed_2,pert_seed_2,fold_03/state_1,True,86,10,False,400,83,e8d0e40ee8180a1e
COMMAND_OPEN_ORACLE_T10,fold_03,state_1,det_seed_3,pert_seed_0,fold_03/state_1,True,88,10,False,400,83,1fdb8ea022897666
COMMAND_OPEN_ORACLE_T10,fold_03,state_1,det_seed_3,pert_seed_1,fold_03/state_1,True,88,10,False,400,83,1fdb8ea022897666
COMMAND_OPEN_ORACLE_T10,fold_03,state_1,det_seed_3,pert_seed_2,fold_03/state_1,True,88,10,False,400,83,1fdb8ea022897666
COMMAND_OPEN_ORACLE_T10,fold_03,state_3,det_seed_1,pert_seed_0,fold_03/state_3,True,108,10,False,400,102,56a79984ca775963
COMMAND_OPEN_ORACLE_T10,fold_03,state_3,det_seed_1,pert_seed_1,fold_03/state_3,True,108,10,False,400,102,56a79984ca775963
COMMAND_OPEN_ORACLE_T10,fold_03,state_3,det_seed_1,pert_seed_2,fold_03/state_3,True,108,10,False,400,102,56a79984ca775963
COMMAND_OPEN_ORACLE_T10,fold_03,state_3,det_seed_2,pert_seed_0,fold_03/state_3,True,107,10,False,400,102,e82160ce91c954e2
COMMAND_OPEN_ORACLE_T10,fold_03,state_3,det_seed_2,pert_seed_1,fold_03/state_3,True,107,10,False,400,102,e82160ce91c954e2
COMMAND_OPEN_ORACLE_T10,fold_03,state_3,det_seed_2,pert_seed_2,fold_03/state_3,True,107,10,False,400,102,e82160ce91c954e2
COMMAND_OPEN_ORACLE_T10,fold_03,state_3,det_seed_3,pert_seed_0,fold_03/state_3,True,108,10,False,400,102,2ce466513f791b70
COMMAND_OPEN_ORACLE_T10,fold_03,state_3,det_seed_3,pert_seed_1,fold_03/state_3,True,108,10,False,400,102,2ce466513f791b70
COMMAND_OPEN_ORACLE_T10,fold_03,state_3,det_seed_3,pert_seed_2,fold_03/state_3,True,108,10,False,400,102,2ce466513f791b70
COMMAND_OPEN_ORACLE_T10,fold_04,state_0,det_seed_1,pert_seed_0,fold_04/state_0,True,78,10,False,400,75,358107c355007f0b
COMMAND_OPEN_ORACLE_T10,fold_04,state_0,det_seed_1,pert_seed_1,fold_04/state_0,True,78,10,False,400,75,358107c355007f0b
COMMAND_OPEN_ORACLE_T10,fold_04,state_0,det_seed_1,pert_seed_2,fold_04/state_0,True,78,10,False,400,75,358107c355007f0b
COMMAND_OPEN_ORACLE_T10,fold_04,state_0,det_seed_2,pert_seed_0,fold_04/state_0,True,79,10,False,400,75,56b7f5e46e203065
COMMAND_OPEN_ORACLE_T10,fold_04,state_0,det_seed_2,pert_seed_1,fold_04/state_0,True,79,10,False,400,75,56b7f5e46e203065
COMMAND_OPEN_ORACLE_T10,fold_04,state_0,det_seed_2,pert_seed_2,fold_04/state_0,True,79,10,False,400,75,56b7f5e46e203065
COMMAND_OPEN_ORACLE_T10,fold_04,state_0,det_seed_3,pert_seed_0,fold_04/state_0,True,78,10,False,400,75,46821c004a1f250c
COMMAND_OPEN_ORACLE_T10,fold_04,state_0,det_seed_3,pert_seed_1,fold_04/state_0,True,78,10,False,400,75,46821c004a1f250c
COMMAND_OPEN_ORACLE_T10,fold_04,state_0,det_seed_3,pert_seed_2,fold_04/state_0,True,78,10,False,400,75,46821c004a1f250c
COMMAND_OPEN_ORACLE_T10,fold_04,state_1,det_seed_1,pert_seed_0,fold_04/state_1,True,87,10,False,400,84,2611c2e0fab82ad4
COMMAND_OPEN_ORACLE_T10,fold_04,state_1,det_seed_1,pert_seed_1,fold_04/state_1,True,87,10,False,400,84,2611c2e0fab82ad4
COMMAND_OPEN_ORACLE_T10,fold_04,state_1,det_seed_1,pert_seed_2,fold_04/state_1,True,87,10,False,400,84,2611c2e0fab82ad4
COMMAND_OPEN_ORACLE_T10,fold_04,state_1,det_seed_2,pert_seed_0,fold_04/state_1,True,87,10,False,400,84,b55cdebfce07806e
COMMAND_OPEN_ORACLE_T10,fold_04,state_1,det_seed_2,pert_seed_1,fold_04/state_1,True,87,10,False,400,84,b55cdebfce07806e
COMMAND_OPEN_ORACLE_T10,fold_04,state_1,det_seed_2,pert_seed_2,fold_04/state_1,True,87,10,False,400,84,b55cdebfce07806e
COMMAND_OPEN_ORACLE_T10,fold_04,state_1,det_seed_3,pert_seed_0,fold_04/state_1,True,87,10,False,400,84,90da666620d90d47
COMMAND_OPEN_ORACLE_T10,fold_04,state_1,det_seed_3,pert_seed_1,fold_04/state_1,True,87,10,False,400,84,90da666620d90d47
COMMAND_OPEN_ORACLE_T10,fold_04,state_1,det_seed_3,pert_seed_2,fold_04/state_1,True,87,10,False,400,84,90da666620d90d47
COMMAND_OPEN_ORACLE_T10,fold_05,state_4,det_seed_1,pert_seed_0,fold_05/state_4,True,109,10,False,400,106,a1d0459f06cc6418
COMMAND_OPEN_ORACLE_T10,fold_05,state_4,det_seed_1,pert_seed_1,fold_05/state_4,True,109,10,False,400,106,a1d0459f06cc6418
COMMAND_OPEN_ORACLE_T10,fold_05,state_4,det_seed_1,pert_seed_2,fold_05/state_4,True,109,10,False,400,106,a1d0459f06cc6418
COMMAND_OPEN_ORACLE_T10,fold_06,state_0,det_seed_1,pert_seed_0,fold_06/state_0,True,92,10,False,400,93,3804e036bc664d43
COMMAND_OPEN_ORACLE_T10,fold_06,state_0,det_seed_1,pert_seed_1,fold_06/state_0,True,92,10,False,400,93,3804e036bc664d43
COMMAND_OPEN_ORACLE_T10,fold_06,state_0,det_seed_1,pert_seed_2,fold_06/state_0,True,92,10,False,400,93,3804e036bc664d43
COMMAND_OPEN_ORACLE_T10,fold_06,state_0,det_seed_2,pert_seed_0,fold_06/state_0,True,95,10,False,400,93,966efcc555d15f6c
COMMAND_OPEN_ORACLE_T10,fold_06,state_0,det_seed_2,pert_seed_1,fold_06/state_0,True,95,10,False,400,93,966efcc555d15f6c
COMMAND_OPEN_ORACLE_T10,fold_06,state_0,det_seed_2,pert_seed_2,fold_06/state_0,True,95,10,False,400,93,966efcc555d15f6c
COMMAND_OPEN_ORACLE_T10,fold_06,state_0,det_seed_3,pert_seed_0,fold_06/state_0,True,92,10,False,400,93,8fc0bb80d1b1d349
COMMAND_OPEN_ORACLE_T10,fold_06,state_0,det_seed_3,pert_seed_1,fold_06/state_0,True,92,10,False,400,93,8fc0bb80d1b1d349
COMMAND_OPEN_ORACLE_T10,fold_06,state_0,det_seed_3,pert_seed_2,fold_06/state_0,True,92,10,False,400,93,8fc0bb80d1b1d349
COMMAND_OPEN_ORACLE_T10,fold_06,state_1,det_seed_1,pert_seed_0,fold_06/state_1,True,87,10,False,400,86,caf04ba08a860912
COMMAND_OPEN_ORACLE_T10,fold_06,state_1,det_seed_1,pert_seed_1,fold_06/state_1,True,87,10,False,400,86,caf04ba08a860912
COMMAND_OPEN_ORACLE_T10,fold_06,state_1,det_seed_1,pert_seed_2,fold_06/state_1,True,87,10,False,400,86,caf04ba08a860912
COMMAND_OPEN_ORACLE_T10,fold_06,state_1,det_seed_2,pert_seed_0,fold_06/state_1,True,87,10,False,400,86,c1b6b7e04f21b990
COMMAND_OPEN_ORACLE_T10,fold_06,state_1,det_seed_2,pert_seed_1,fold_06/state_1,True,87,10,False,400,86,c1b6b7e04f21b990
COMMAND_OPEN_ORACLE_T10,fold_06,state_1,det_seed_2,pert_seed_2,fold_06/state_1,True,87,10,False,400,86,c1b6b7e04f21b990
COMMAND_OPEN_ORACLE_T10,fold_06,state_1,det_seed_3,pert_seed_0,fold_06/state_1,True,85,10,False,400,86,57268306a75f9ec0
COMMAND_OPEN_ORACLE_T10,fold_06,state_1,det_seed_3,pert_seed_1,fold_06/state_1,True,85,10,False,400,86,57268306a75f9ec0
COMMAND_OPEN_ORACLE_T10,fold_06,state_1,det_seed_3,pert_seed_2,fold_06/state_1,True,85,10,False,400,86,57268306a75f9ec0
COMMAND_OPEN_ORACLE_T10,fold_07,state_0,det_seed_1,pert_seed_0,fold_07/state_0,True,122,10,False,400,119,d4f44e6264f94369
COMMAND_OPEN_ORACLE_T10,fold_07,state_0,det_seed_1,pert_seed_1,fold_07/state_0,True,122,10,False,400,119,d4f44e6264f94369
COMMAND_OPEN_ORACLE_T10,fold_07,state_0,det_seed_1,pert_seed_2,fold_07/state_0,True,122,10,False,400,119,d4f44e6264f94369
COMMAND_OPEN_ORACLE_T10,fold_07,state_0,det_seed_2,pert_seed_0,fold_07/state_0,True,123,10,False,400,119,271a66e5acd658c0
COMMAND_OPEN_ORACLE_T10,fold_07,state_0,det_seed_2,pert_seed_1,fold_07/state_0,True,123,10,False,400,119,271a66e5acd658c0
COMMAND_OPEN_ORACLE_T10,fold_07,state_0,det_seed_2,pert_seed_2,fold_07/state_0,True,123,10,False,400,119,271a66e5acd658c0
COMMAND_OPEN_ORACLE_T10,fold_07,state_0,det_seed_3,pert_seed_0,fold_07/state_0,True,124,10,False,400,119,b351123c99ca249c
COMMAND_OPEN_ORACLE_T10,fold_07,state_0,det_seed_3,pert_seed_1,fold_07/state_0,True,124,10,False,400,119,b351123c99ca249c
COMMAND_OPEN_ORACLE_T10,fold_07,state_0,det_seed_3,pert_seed_2,fold_07/state_0,True,124,10,False,400,119,b351123c99ca249c
COMMAND_OPEN_ORACLE_T10,fold_07,state_1,det_seed_1,pert_seed_0,fold_07/state_1,True,174,10,False,400,174,d1716ec44ba9d534
COMMAND_OPEN_ORACLE_T10,fold_07,state_1,det_seed_1,pert_seed_1,fold_07/state_1,True,174,10,False,400,174,d1716ec44ba9d534
COMMAND_OPEN_ORACLE_T10,fold_07,state_1,det_seed_1,pert_seed_2,fold_07/state_1,True,174,10,False,400,174,d1716ec44ba9d534
COMMAND_OPEN_ORACLE_T10,fold_08,state_0,det_seed_1,pert_seed_0,fold_08/state_0,True,86,10,False,400,79,d382692971da21d9
COMMAND_OPEN_ORACLE_T10,fold_08,state_0,det_seed_1,pert_seed_1,fold_08/state_0,True,86,10,False,400,79,d382692971da21d9
COMMAND_OPEN_ORACLE_T10,fold_08,state_0,det_seed_1,pert_seed_2,fold_08/state_0,True,86,10,False,400,79,d382692971da21d9
COMMAND_OPEN_ORACLE_T10,fold_08,state_0,det_seed_2,pert_seed_0,fold_08/state_0,True,85,10,False,400,79,7fe3d0720f3e1d1e
COMMAND_OPEN_ORACLE_T10,fold_08,state_0,det_seed_2,pert_seed_1,fold_08/state_0,True,85,10,False,400,79,7fe3d0720f3e1d1e
COMMAND_OPEN_ORACLE_T10,fold_08,state_0,det_seed_2,pert_seed_2,fold_08/state_0,True,85,10,False,400,79,7fe3d0720f3e1d1e
COMMAND_OPEN_ORACLE_T10,fold_08,state_0,det_seed_3,pert_seed_0,fold_08/state_0,True,86,10,False,400,79,d3e58c035dae2b56
COMMAND_OPEN_ORACLE_T10,fold_08,state_0,det_seed_3,pert_seed_1,fold_08/state_0,True,86,10,False,400,79,d3e58c035dae2b56
COMMAND_OPEN_ORACLE_T10,fold_08,state_0,det_seed_3,pert_seed_2,fold_08/state_0,True,86,10,False,400,79,d3e58c035dae2b56
COMMAND_OPEN_ORACLE_T10,fold_08,state_2,det_seed_1,pert_seed_0,fold_08/state_2,True,91,10,False,400,84,5b239def47d517b3
COMMAND_OPEN_ORACLE_T10,fold_08,state_2,det_seed_1,pert_seed_1,fold_08/state_2,True,91,10,False,400,84,5b239def47d517b3
COMMAND_OPEN_ORACLE_T10,fold_08,state_2,det_seed_1,pert_seed_2,fold_08/state_2,True,91,10,False,400,84,5b239def47d517b3
COMMAND_OPEN_ORACLE_T10,fold_08,state_2,det_seed_2,pert_seed_0,fold_08/state_2,True,92,10,False,400,84,ee8b8d8f2daee145
COMMAND_OPEN_ORACLE_T10,fold_08,state_2,det_seed_2,pert_seed_1,fold_08/state_2,True,92,10,False,400,84,ee8b8d8f2daee145
COMMAND_OPEN_ORACLE_T10,fold_08,state_2,det_seed_2,pert_seed_2,fold_08/state_2,True,92,10,False,400,84,ee8b8d8f2daee145
COMMAND_OPEN_ORACLE_T10,fold_08,state_2,det_seed_3,pert_seed_0,fold_08/state_2,True,94,10,False,400,84,cf4269ed1d40e5a3
COMMAND_OPEN_ORACLE_T10,fold_08,state_2,det_seed_3,pert_seed_1,fold_08/state_2,True,94,10,False,400,84,cf4269ed1d40e5a3
COMMAND_OPEN_ORACLE_T10,fold_08,state_2,det_seed_3,pert_seed_2,fold_08/state_2,True,94,10,False,400,84,cf4269ed1d40e5a3
COMMAND_OPEN_ORACLE_T10,fold_09,state_0,det_seed_1,pert_seed_0,fold_09/state_0,True,87,10,False,400,85,106b3722aa8457ed
COMMAND_OPEN_ORACLE_T10,fold_09,state_0,det_seed_1,pert_seed_1,fold_09/state_0,True,87,10,False,400,85,106b3722aa8457ed
COMMAND_OPEN_ORACLE_T10,fold_09,state_0,det_seed_1,pert_seed_2,fold_09/state_0,True,87,10,False,400,85,106b3722aa8457ed
COMMAND_OPEN_ORACLE_T10,fold_09,state_0,det_seed_2,pert_seed_0,fold_09/state_0,True,87,10,False,400,85,b463c3c99fd1c87f
COMMAND_OPEN_ORACLE_T10,fold_09,state_0,det_seed_2,pert_seed_1,fold_09/state_0,True,87,10,False,400,85,b463c3c99fd1c87f
COMMAND_OPEN_ORACLE_T10,fold_09,state_0,det_seed_2,pert_seed_2,fold_09/state_0,True,87,10,False,400,85,b463c3c99fd1c87f
COMMAND_OPEN_ORACLE_T10,fold_09,state_0,det_seed_3,pert_seed_0,fold_09/state_0,True,88,10,False,400,85,2d6180634cb32b22
COMMAND_OPEN_ORACLE_T10,fold_09,state_0,det_seed_3,pert_seed_1,fold_09/state_0,True,88,10,False,400,85,2d6180634cb32b22
COMMAND_OPEN_ORACLE_T10,fold_09,state_0,det_seed_3,pert_seed_2,fold_09/state_0,True,88,10,False,400,85,2d6180634cb32b22
COMMAND_OPEN_ORACLE_T10,fold_09,state_1,det_seed_1,pert_seed_0,fold_09/state_1,True,76,10,False,400,72,ee44c84c8b239ee9
COMMAND_OPEN_ORACLE_T10,fold_09,state_1,det_seed_1,pert_seed_1,fold_09/state_1,True,76,10,False,400,72,ee44c84c8b239ee9
COMMAND_OPEN_ORACLE_T10,fold_09,state_1,det_seed_1,pert_seed_2,fold_09/state_1,True,76,10,False,400,72,ee44c84c8b239ee9
COMMAND_OPEN_ORACLE_T10,fold_09,state_1,det_seed_2,pert_seed_0,fold_09/state_1,True,75,10,False,400,72,bc292e104d3dcc93
COMMAND_OPEN_ORACLE_T10,fold_09,state_1,det_seed_2,pert_seed_1,fold_09/state_1,True,75,10,False,400,72,bc292e104d3dcc93
COMMAND_OPEN_ORACLE_T10,fold_09,state_1,det_seed_2,pert_seed_2,fold_09/state_1,True,75,10,False,400,72,bc292e104d3dcc93
COMMAND_OPEN_ORACLE_T10,fold_09,state_1,det_seed_3,pert_seed_0,fold_09/state_1,True,76,10,False,400,72,b44506353daf8123
COMMAND_OPEN_ORACLE_T10,fold_09,state_1,det_seed_3,pert_seed_1,fold_09/state_1,True,76,10,False,400,72,b44506353daf8123
COMMAND_OPEN_ORACLE_T10,fold_09,state_1,det_seed_3,pert_seed_2,fold_09/state_1,True,76,10,False,400,72,b44506353daf8123
EARLY_SHIFT_T10,fold_01,state_0,det_seed_1,pert_seed_0,fold_01/state_0,True,108,10,True,167,97,84c4b5a4529cf742
EARLY_SHIFT_T10,fold_01,state_0,det_seed_1,pert_seed_1,fold_01/state_0,False,-1,10,False,400,97,38126a7956dbf6e8
EARLY_SHIFT_T10,fold_01,state_0,det_seed_1,pert_seed_2,fold_01/state_0,False,-1,10,False,400,97,38126a7956dbf6e8
EARLY_SHIFT_T10,fold_01,state_0,det_seed_2,pert_seed_0,fold_01/state_0,False,-1,10,False,400,97,062ba9e201431dff
EARLY_SHIFT_T10,fold_01,state_0,det_seed_2,pert_seed_1,fold_01/state_0,False,-1,10,False,400,97,062ba9e201431dff
EARLY_SHIFT_T10,fold_01,state_0,det_seed_2,pert_seed_2,fold_01/state_0,False,-1,10,False,400,97,062ba9e201431dff
EARLY_SHIFT_T10,fold_01,state_0,det_seed_3,pert_seed_0,fold_01/state_0,True,137,10,True,190,97,b13617ed3d138ae2
EARLY_SHIFT_T10,fold_01,state_0,det_seed_3,pert_seed_1,fold_01/state_0,True,205,10,False,400,97,56e169fb274e2333
EARLY_SHIFT_T10,fold_01,state_0,det_seed_3,pert_seed_2,fold_01/state_0,True,144,10,True,206,97,2fdad5d5e5a11cd9
EARLY_SHIFT_T10,fold_01,state_2,det_seed_1,pert_seed_0,fold_01/state_2,True,89,10,True,134,75,236c47da55f3527c
EARLY_SHIFT_T10,fold_01,state_2,det_seed_1,pert_seed_1,fold_01/state_2,True,88,10,True,134,75,df356b6771c0e7f2
EARLY_SHIFT_T10,fold_01,state_2,det_seed_1,pert_seed_2,fold_01/state_2,True,89,10,True,133,75,92fa25e945810d20
EARLY_SHIFT_T10,fold_01,state_2,det_seed_2,pert_seed_0,fold_01/state_2,True,88,10,True,131,75,09ce5ca1f496f8f8
EARLY_SHIFT_T10,fold_01,state_2,det_seed_2,pert_seed_1,fold_01/state_2,True,90,10,True,134,75,081660941f35eee0
EARLY_SHIFT_T10,fold_01,state_2,det_seed_2,pert_seed_2,fold_01/state_2,True,90,10,True,135,75,200f0f2179a4b450
EARLY_SHIFT_T10,fold_01,state_2,det_seed_3,pert_seed_0,fold_01/state_2,True,94,10,True,136,75,9f412321cfef8199
EARLY_SHIFT_T10,fold_01,state_2,det_seed_3,pert_seed_1,fold_01/state_2,True,95,10,True,139,75,fd913d01275826e8
EARLY_SHIFT_T10,fold_01,state_2,det_seed_3,pert_seed_2,fold_01/state_2,True,110,10,True,155,75,fec9942b48ed5eab
EARLY_SHIFT_T10,fold_02,state_0,det_seed_1,pert_seed_0,fold_02/state_0,True,123,10,True,206,109,adeb58490991a825
EARLY_SHIFT_T10,fold_02,state_0,det_seed_1,pert_seed_1,fold_02/state_0,True,120,10,True,196,109,78739b991f94f793
EARLY_SHIFT_T10,fold_02,state_0,det_seed_1,pert_seed_2,fold_02/state_0,False,-1,10,False,400,109,fd8f9ceb6c32417a
EARLY_SHIFT_T10,fold_02,state_0,det_seed_2,pert_seed_0,fold_02/state_0,True,120,10,True,204,109,518a02a34a953aeb
EARLY_SHIFT_T10,fold_02,state_0,det_seed_2,pert_seed_1,fold_02/state_0,True,246,10,True,331,109,bf0df00fd1dff47b
EARLY_SHIFT_T10,fold_02,state_0,det_seed_2,pert_seed_2,fold_02/state_0,True,124,10,True,186,109,4c14477877456c27
EARLY_SHIFT_T10,fold_02,state_0,det_seed_3,pert_seed_0,fold_02/state_0,True,120,10,True,180,109,2a1ce394d904ec13
EARLY_SHIFT_T10,fold_02,state_0,det_seed_3,pert_seed_1,fold_02/state_0,True,123,10,True,192,109,7e1fb447edc59d1e
EARLY_SHIFT_T10,fold_02,state_0,det_seed_3,pert_seed_2,fold_02/state_0,True,119,10,True,209,109,128705ea388265b7
EARLY_SHIFT_T10,fold_02,state_1,det_seed_1,pert_seed_0,fold_02/state_1,False,-1,10,False,400,91,c6350cc4ae34d61f
EARLY_SHIFT_T10,fold_02,state_1,det_seed_1,pert_seed_1,fold_02/state_1,True,112,10,True,184,91,84da560deea4452e
EARLY_SHIFT_T10,fold_02,state_1,det_seed_1,pert_seed_2,fold_02/state_1,True,109,10,True,170,91,ca6640e3a8e1a503
EARLY_SHIFT_T10,fold_02,state_1,det_seed_2,pert_seed_0,fold_02/state_1,False,-1,10,False,400,91,9948bf167500cc9c
EARLY_SHIFT_T10,fold_02,state_1,det_seed_2,pert_seed_1,fold_02/state_1,True,112,10,True,177,91,1f85e5a1143f1043
EARLY_SHIFT_T10,fold_02,state_1,det_seed_2,pert_seed_2,fold_02/state_1,True,113,10,True,181,91,b665834f986b3b6c
EARLY_SHIFT_T10,fold_02,state_1,det_seed_3,pert_seed_0,fold_02/state_1,True,116,10,True,183,91,3e0062bca5d8ba70
EARLY_SHIFT_T10,fold_02,state_1,det_seed_3,pert_seed_1,fold_02/state_1,False,-1,10,False,400,91,871835bbcb2cd2c2
EARLY_SHIFT_T10,fold_02,state_1,det_seed_3,pert_seed_2,fold_02/state_1,True,118,10,True,179,91,88841d36fc162dc3
EARLY_SHIFT_T10,fold_03,state_1,det_seed_1,pert_seed_0,fold_03/state_1,True,136,10,True,174,83,e34f1c687866647b
EARLY_SHIFT_T10,fold_03,state_1,det_seed_1,pert_seed_1,fold_03/state_1,True,148,10,True,181,83,2767eb805e4c8d20
EARLY_SHIFT_T10,fold_03,state_1,det_seed_1,pert_seed_2,fold_03/state_1,True,122,10,True,159,83,7a581dcf4fe0615c
EARLY_SHIFT_T10,fold_03,state_1,det_seed_2,pert_seed_0,fold_03/state_1,True,224,10,True,261,83,399bdec8332b09d3
EARLY_SHIFT_T10,fold_03,state_1,det_seed_2,pert_seed_1,fold_03/state_1,True,86,10,True,122,83,9959a7a11002977a
EARLY_SHIFT_T10,fold_03,state_1,det_seed_2,pert_seed_2,fold_03/state_1,True,152,10,True,194,83,0f4a4269930d42b6
EARLY_SHIFT_T10,fold_03,state_1,det_seed_3,pert_seed_0,fold_03/state_1,True,88,10,True,152,83,e312eaba84980ca3
EARLY_SHIFT_T10,fold_03,state_1,det_seed_3,pert_seed_1,fold_03/state_1,True,287,10,True,322,83,c87a3f5eaf3ded55
EARLY_SHIFT_T10,fold_03,state_1,det_seed_3,pert_seed_2,fold_03/state_1,True,124,10,True,155,83,f2efd007c4666548
EARLY_SHIFT_T10,fold_03,state_3,det_seed_1,pert_seed_0,fold_03/state_3,True,143,10,True,177,102,70138c7335f5e05c
EARLY_SHIFT_T10,fold_03,state_3,det_seed_1,pert_seed_1,fold_03/state_3,True,137,10,True,273,102,899cafd009b0395c
EARLY_SHIFT_T10,fold_03,state_3,det_seed_1,pert_seed_2,fold_03/state_3,True,138,10,True,186,102,93cdad9bb9dfa15a
EARLY_SHIFT_T10,fold_03,state_3,det_seed_2,pert_seed_0,fold_03/state_3,True,136,10,True,169,102,db3a5759c4efb7b6
EARLY_SHIFT_T10,fold_03,state_3,det_seed_2,pert_seed_1,fold_03/state_3,True,132,10,True,167,102,ad34eb237596e9b9
EARLY_SHIFT_T10,fold_03,state_3,det_seed_2,pert_seed_2,fold_03/state_3,True,134,10,True,181,102,2cd8346bba7334d6
EARLY_SHIFT_T10,fold_03,state_3,det_seed_3,pert_seed_0,fold_03/state_3,True,138,10,True,172,102,b77f2f462fe8ac3f
EARLY_SHIFT_T10,fold_03,state_3,det_seed_3,pert_seed_1,fold_03/state_3,True,139,10,True,176,102,9d79ea39c3ef073d
EARLY_SHIFT_T10,fold_03,state_3,det_seed_3,pert_seed_2,fold_03/state_3,True,144,10,True,179,102,14e3ac215c980501
EARLY_SHIFT_T10,fold_04,state_0,det_seed_1,pert_seed_0,fold_04/state_0,False,-1,10,False,400,75,6229fee7bb48df62
EARLY_SHIFT_T10,fold_04,state_0,det_seed_1,pert_seed_1,fold_04/state_0,False,-1,10,False,400,75,6229fee7bb48df62
EARLY_SHIFT_T10,fold_04,state_0,det_seed_1,pert_seed_2,fold_04/state_0,False,-1,10,False,400,75,6229fee7bb48df62
EARLY_SHIFT_T10,fold_04,state_0,det_seed_2,pert_seed_0,fold_04/state_0,True,103,10,True,146,75,25658fdab6a9518b
EARLY_SHIFT_T10,fold_04,state_0,det_seed_2,pert_seed_1,fold_04/state_0,False,-1,10,False,400,75,a2186c48ad8975ec
EARLY_SHIFT_T10,fold_04,state_0,det_seed_2,pert_seed_2,fold_04/state_0,False,-1,10,False,400,75,a2186c48ad8975ec
EARLY_SHIFT_T10,fold_04,state_0,det_seed_3,pert_seed_0,fold_04/state_0,True,99,10,True,143,75,d5267190bad37f3c
EARLY_SHIFT_T10,fold_04,state_0,det_seed_3,pert_seed_1,fold_04/state_0,True,98,10,True,141,75,7918da2546b9ee72
EARLY_SHIFT_T10,fold_04,state_0,det_seed_3,pert_seed_2,fold_04/state_0,False,-1,10,False,400,75,a785de49cd8b2d65
EARLY_SHIFT_T10,fold_04,state_1,det_seed_1,pert_seed_0,fold_04/state_1,False,-1,10,False,400,84,6ecc04f2e5c8fdaa
EARLY_SHIFT_T10,fold_04,state_1,det_seed_1,pert_seed_1,fold_04/state_1,True,103,10,True,144,84,f788df55efb43c27
EARLY_SHIFT_T10,fold_04,state_1,det_seed_1,pert_seed_2,fold_04/state_1,True,108,10,True,156,84,8c017424a4378ef2
EARLY_SHIFT_T10,fold_04,state_1,det_seed_2,pert_seed_0,fold_04/state_1,False,-1,10,False,400,84,f134c297256efff1
EARLY_SHIFT_T10,fold_04,state_1,det_seed_2,pert_seed_1,fold_04/state_1,False,-1,10,False,400,84,f134c297256efff1
EARLY_SHIFT_T10,fold_04,state_1,det_seed_2,pert_seed_2,fold_04/state_1,True,111,10,True,153,84,b266466094d49436
EARLY_SHIFT_T10,fold_04,state_1,det_seed_3,pert_seed_0,fold_04/state_1,True,106,10,True,148,84,5cff7895915dfaad
EARLY_SHIFT_T10,fold_04,state_1,det_seed_3,pert_seed_1,fold_04/state_1,True,107,10,True,151,84,b3e940b04e56221e
EARLY_SHIFT_T10,fold_04,state_1,det_seed_3,pert_seed_2,fold_04/state_1,False,-1,10,False,400,84,3702baf789ce1693
EARLY_SHIFT_T10,fold_05,state_4,det_seed_1,pert_seed_0,fold_05/state_4,True,152,10,True,193,106,6d9f465b9b1977f2
EARLY_SHIFT_T10,fold_05,state_4,det_seed_1,pert_seed_1,fold_05/state_4,True,132,10,True,168,106,5882c5bdf24035f2
EARLY_SHIFT_T10,fold_05,state_4,det_seed_1,pert_seed_2,fold_05/state_4,True,140,10,True,181,106,63ada70bf50b31e2
EARLY_SHIFT_T10,fold_06,state_0,det_seed_1,pert_seed_0,fold_06/state_0,True,106,10,True,171,93,12992e7bcb356a22
EARLY_SHIFT_T10,fold_06,state_0,det_seed_1,pert_seed_1,fold_06/state_0,True,116,10,True,399,93,ce4ba3186d55746b
EARLY_SHIFT_T10,fold_06,state_0,det_seed_1,pert_seed_2,fold_06/state_0,True,105,10,True,167,93,e5d04010dc02e635
EARLY_SHIFT_T10,fold_06,state_0,det_seed_2,pert_seed_0,fold_06/state_0,True,108,10,True,176,93,2c56ee74b79a97c0
EARLY_SHIFT_T10,fold_06,state_0,det_seed_2,pert_seed_1,fold_06/state_0,True,109,10,True,176,93,fde8e6d9a58fde75
EARLY_SHIFT_T10,fold_06,state_0,det_seed_2,pert_seed_2,fold_06/state_0,True,115,10,True,185,93,41b220f4240c44fb
EARLY_SHIFT_T10,fold_06,state_0,det_seed_3,pert_seed_0,fold_06/state_0,True,106,10,False,400,93,4b03185e384a8684
EARLY_SHIFT_T10,fold_06,state_0,det_seed_3,pert_seed_1,fold_06/state_0,True,109,10,True,174,93,899c08ca540dd88b
EARLY_SHIFT_T10,fold_06,state_0,det_seed_3,pert_seed_2,fold_06/state_0,True,106,10,True,172,93,f1fbdd060f0478e7
EARLY_SHIFT_T10,fold_06,state_1,det_seed_1,pert_seed_0,fold_06/state_1,True,97,10,True,154,86,332d73813ffada7b
EARLY_SHIFT_T10,fold_06,state_1,det_seed_1,pert_seed_1,fold_06/state_1,True,230,10,False,400,86,3ddb4330d50b46f4
EARLY_SHIFT_T10,fold_06,state_1,det_seed_1,pert_seed_2,fold_06/state_1,True,104,10,True,162,86,992521a05329a876
EARLY_SHIFT_T10,fold_06,state_1,det_seed_2,pert_seed_0,fold_06/state_1,True,108,10,True,165,86,372aca2e6b47da71
EARLY_SHIFT_T10,fold_06,state_1,det_seed_2,pert_seed_1,fold_06/state_1,True,105,10,True,161,86,4bd8f4060e0645ef
