job_id,suite,task_idx,evaluation_seed,condition,arm_lock,n_steps,task_success,attack_frames,bridge_sha,mlp_emit,summary_ok,telemetry_size,telemetry_ok
p8_libero_spatial_t09_e42_tma_armlock,libero_spatial,9,42,TMA_ARMLOCK,True,110,True,0,84d1242554782952,-1,True,205166,True
p8_libero_spatial_t09_e42_prefix_nolock,libero_spatial,9,42,PREFIX_NOLOCK,False,122,True,0,84d1242554782952,-1,True,231154,True
p8_libero_spatial_t09_e42_prefix_armlock,libero_spatial,9,42,PREFIX_ARMLOCK,True,115,True,0,84d1242554782952,-1,True,218488,True
p8_libero_spatial_t09_e123_clean,libero_spatial,9,123,CLEAN,False,144,True,0,84d1242554782952,-1,True,265211,True
p8_libero_spatial_t09_e123_random,libero_spatial,9,123,RANDOM,False,145,True,0,84d1242554782952,-1,True,267541,True
p8_libero_spatial_t09_e123_untargeted_ce,libero_spatial,9,123,UNTARGETED_CE,False,145,True,0,84d1242554782952,-1,True,270901,True
p8_libero_spatial_t09_e123_tma_nolock,libero_spatial,9,123,TMA_NOLOCK,False,144,True,0,84d1242554782952,-1,True,269523,True
p8_libero_spatial_t09_e123_tma_armlock,libero_spatial,9,123,TMA_ARMLOCK,True,400,False,0,84d1242554782952,-1,True,778549,True
p8_libero_spatial_t09_e123_prefix_nolock,libero_spatial,9,123,PREFIX_NOLOCK,False,400,False,0,84d1242554782952,-1,True,789605,True
p8_libero_spatial_t09_e123_prefix_armlock,libero_spatial,9,123,PREFIX_ARMLOCK,True,142,True,0,84d1242554782952,-1,True,269990,True
p8_libero_spatial_t09_e456_clean,libero_spatial,9,456,CLEAN,False,127,True,0,84d1242554782952,-1,True,232767,True
p8_libero_spatial_t09_e456_random,libero_spatial,9,456,RANDOM,False,113,True,0,84d1242554782952,-1,True,208056,True
p8_libero_spatial_t09_e456_untargeted_ce,libero_spatial,9,456,UNTARGETED_CE,False,114,True,0,84d1242554782952,-1,True,212482,True
p8_libero_spatial_t09_e456_tma_nolock,libero_spatial,9,456,TMA_NOLOCK,False,114,True,0,84d1242554782952,-1,True,212748,True
p8_libero_spatial_t09_e456_tma_armlock,libero_spatial,9,456,TMA_ARMLOCK,True,113,True,0,84d1242554782952,-1,True,210877,True
p8_libero_spatial_t09_e456_prefix_nolock,libero_spatial,9,456,PREFIX_NOLOCK,False,113,True,0,84d1242554782952,-1,True,214394,True
p8_libero_spatial_t09_e456_prefix_armlock,libero_spatial,9,456,PREFIX_ARMLOCK,True,124,True,0,84d1242554782952,-1,True,235101,True
p8_libero_goal_t00_e42_clean,libero_goal,0,42,CLEAN,False,157,True,0,84d1242554782952,-1,True,287216,True
p8_libero_goal_t00_e42_random,libero_goal,0,42,RANDOM,False,179,True,0,84d1242554782952,-1,True,329026,True
p8_libero_goal_t00_e42_untargeted_ce,libero_goal,0,42,UNTARGETED_CE,False,157,True,0,84d1242554782952,-1,True,291780,True
p8_libero_goal_t00_e42_tma_nolock,libero_goal,0,42,TMA_NOLOCK,False,157,True,0,84d1242554782952,-1,True,292094,True
p8_libero_goal_t00_e42_tma_armlock,libero_goal,0,42,TMA_ARMLOCK,True,157,True,0,84d1242554782952,-1,True,292092,True
p8_libero_goal_t00_e42_prefix_nolock,libero_goal,0,42,PREFIX_NOLOCK,False,157,True,0,84d1242554782952,-1,True,296973,True
p8_libero_goal_t00_e42_prefix_armlock,libero_goal,0,42,PREFIX_ARMLOCK,True,157,True,0,84d1242554782952,-1,True,296947,True
p8_libero_goal_t00_e123_clean,libero_goal,0,123,CLEAN,False,258,True,0,84d1242554782952,-1,True,474229,True
p8_libero_goal_t00_e123_random,libero_goal,0,123,RANDOM,False,258,True,0,84d1242554782952,-1,True,475732,True
p8_libero_goal_t00_e123_untargeted_ce,libero_goal,0,123,UNTARGETED_CE,False,400,False,0,84d1242554782952,-1,True,751741,True
p8_libero_goal_t00_e123_tma_nolock,libero_goal,0,123,TMA_NOLOCK,False,258,True,0,84d1242554782952,-1,True,482227,True
p8_libero_goal_t00_e123_tma_armlock,libero_goal,0,123,TMA_ARMLOCK,True,258,True,0,84d1242554782952,-1,True,482207,True
p8_libero_goal_t00_e123_prefix_armlock,libero_goal,0,123,PREFIX_ARMLOCK,True,258,True,0,84d1242554782952,-1,True,490215,True
p8_libero_goal_t00_e456_clean,libero_goal,0,456,CLEAN,False,115,True,0,84d1242554782952,-1,True,207872,True
p8_libero_goal_t00_e456_random,libero_goal,0,456,RANDOM,False,111,True,0,84d1242554782952,-1,True,200845,True
p8_libero_goal_t00_e456_untargeted_ce,libero_goal,0,456,UNTARGETED_CE,False,115,True,0,84d1242554782952,-1,True,211193,True
p8_libero_goal_t00_e456_tma_nolock,libero_goal,0,456,TMA_NOLOCK,False,116,True,0,84d1242554782952,-1,True,213460,True
p8_libero_goal_t00_e456_tma_armlock,libero_goal,0,456,TMA_ARMLOCK,True,115,True,0,84d1242554782952,-1,True,211434,True
p8_libero_goal_t00_e456_prefix_nolock,libero_goal,0,456,PREFIX_NOLOCK,False,115,True,0,84d1242554782952,-1,True,214985,True
p8_libero_goal_t00_e456_prefix_armlock,libero_goal,0,456,PREFIX_ARMLOCK,True,400,False,0,84d1242554782952,-1,True,741747,True
p8_libero_goal_t01_e42_clean,libero_goal,1,42,CLEAN,False,84,True,0,84d1242554782952,-1,True,149782,True
p8_libero_goal_t01_e42_random,libero_goal,1,42,RANDOM,False,82,True,0,84d1242554782952,-1,True,146810,True
p8_libero_goal_t01_e42_untargeted_ce,libero_goal,1,42,UNTARGETED_CE,False,82,True,0,84d1242554782952,-1,True,148726,True
p8_libero_goal_t01_e42_tma_nolock,libero_goal,1,42,TMA_NOLOCK,False,82,True,0,84d1242554782952,-1,True,148887,True
p8_libero_goal_t01_e42_tma_armlock,libero_goal,1,42,TMA_ARMLOCK,True,82,True,0,84d1242554782952,-1,True,148865,True
p8_libero_goal_t01_e42_prefix_nolock,libero_goal,1,42,PREFIX_NOLOCK,False,82,True,0,84d1242554782952,-1,True,151405,True
p8_libero_goal_t01_e42_prefix_armlock,libero_goal,1,42,PREFIX_ARMLOCK,True,82,True,0,84d1242554782952,-1,True,151436,True
p8_libero_goal_t01_e123_clean,libero_goal,1,123,CLEAN,False,80,True,0,84d1242554782952,-1,True,143162,True
p8_libero_goal_t01_e123_random,libero_goal,1,123,RANDOM,False,400,False,0,84d1242554782952,-1,True,719682,True
p8_libero_goal_t01_e123_untargeted_ce,libero_goal,1,123,UNTARGETED_CE,False,400,False,0,84d1242554782952,-1,True,735479,True
p8_libero_goal_t01_e123_tma_nolock,libero_goal,1,123,TMA_NOLOCK,False,400,False,0,84d1242554782952,-1,True,732548,True
p8_libero_goal_t01_e123_tma_armlock,libero_goal,1,123,TMA_ARMLOCK,True,400,False,0,84d1242554782952,-1,True,727276,True
p8_libero_goal_t01_e123_prefix_nolock,libero_goal,1,123,PREFIX_NOLOCK,False,400,False,0,84d1242554782952,-1,True,742122,True
p8_libero_goal_t01_e123_prefix_armlock,libero_goal,1,123,PREFIX_ARMLOCK,True,80,True,0,84d1242554782952,-1,True,148107,True
p8_libero_goal_t01_e456_clean,libero_goal,1,456,CLEAN,False,79,True,0,84d1242554782952,-1,True,141822,True
p8_libero_goal_t01_e456_random,libero_goal,1,456,RANDOM,False,79,True,0,84d1242554782952,-1,True,142288,True
p8_libero_goal_t01_e456_untargeted_ce,libero_goal,1,456,UNTARGETED_CE,False,79,True,0,84d1242554782952,-1,True,144291,True
p8_libero_goal_t01_e456_tma_nolock,libero_goal,1,456,TMA_NOLOCK,False,79,True,0,84d1242554782952,-1,True,144263,True
p8_libero_goal_t01_e456_tma_armlock,libero_goal,1,456,TMA_ARMLOCK,True,400,False,0,84d1242554782952,-1,True,746464,True
p8_libero_goal_t01_e456_prefix_nolock,libero_goal,1,456,PREFIX_NOLOCK,False,86,True,0,84d1242554782952,-1,True,159883,True
p8_libero_goal_t01_e456_prefix_armlock,libero_goal,1,456,PREFIX_ARMLOCK,True,81,True,0,84d1242554782952,-1,True,150697,True
p8_libero_goal_t02_e42_clean,libero_goal,2,42,CLEAN,False,89,True,0,84d1242554782952,-1,True,159902,True
p8_libero_goal_t02_e42_random,libero_goal,2,42,RANDOM,False,91,True,0,84d1242554782952,-1,True,164515,True
p8_libero_goal_t02_e42_untargeted_ce,libero_goal,2,42,UNTARGETED_CE,False,94,True,0,84d1242554782952,-1,True,171674,True
p8_libero_goal_t02_e42_tma_nolock,libero_goal,2,42,TMA_NOLOCK,False,89,True,0,84d1242554782952,-1,True,163044,True
p8_libero_goal_t02_e42_tma_armlock,libero_goal,2,42,TMA_ARMLOCK,True,88,True,0,84d1242554782952,-1,True,161245,True
p8_libero_goal_t02_e42_prefix_nolock,libero_goal,2,42,PREFIX_NOLOCK,False,100,True,0,84d1242554782952,-1,True,186758,True
p8_libero_goal_t02_e42_prefix_armlock,libero_goal,2,42,PREFIX_ARMLOCK,True,98,True,0,84d1242554782952,-1,True,182430,True
p8_libero_goal_t02_e123_clean,libero_goal,2,123,CLEAN,False,400,False,0,84d1242554782952,-1,True,749652,True
p8_libero_goal_t02_e123_random,libero_goal,2,123,RANDOM,False,400,False,0,84d1242554782952,-1,True,753035,True
p8_libero_goal_t02_e123_untargeted_ce,libero_goal,2,123,UNTARGETED_CE,False,400,False,0,84d1242554782952,-1,True,746452,True
p8_libero_goal_t02_e123_tma_nolock,libero_goal,2,123,TMA_NOLOCK,False,400,False,0,84d1242554782952,-1,True,766723,True
p8_libero_goal_t02_e123_tma_armlock,libero_goal,2,123,TMA_ARMLOCK,True,400,False,0,84d1242554782952,-1,True,757998,True
p8_libero_goal_t02_e123_prefix_nolock,libero_goal,2,123,PREFIX_NOLOCK,False,400,False,0,84d1242554782952,-1,True,753566,True
p8_libero_goal_t02_e123_prefix_armlock,libero_goal,2,123,PREFIX_ARMLOCK,True,400,False,0,84d1242554782952,-1,True,759410,True
p8_libero_goal_t02_e456_clean,libero_goal,2,456,CLEAN,False,400,False,0,84d1242554782952,-1,True,741019,True
p8_libero_goal_t02_e456_random,libero_goal,2,456,RANDOM,False,400,False,0,84d1242554782952,-1,True,716711,True
p8_libero_goal_t02_e456_untargeted_ce,libero_goal,2,456,UNTARGETED_CE,False,400,False,0,84d1242554782952,-1,True,727946,True
p8_libero_goal_t02_e456_tma_nolock,libero_goal,2,456,TMA_NOLOCK,False,400,False,0,84d1242554782952,-1,True,744923,True
p8_libero_goal_t02_e456_tma_armlock,libero_goal,2,456,TMA_ARMLOCK,True,400,False,0,84d1242554782952,-1,True,753322,True
p8_libero_goal_t02_e456_prefix_nolock,libero_goal,2,456,PREFIX_NOLOCK,False,400,False,0,84d1242554782952,-1,True,762372,True
p8_libero_goal_t02_e456_prefix_armlock,libero_goal,2,456,PREFIX_ARMLOCK,True,101,True,0,84d1242554782952,-1,True,188030,True
p8_libero_goal_t03_e42_clean,libero_goal,3,42,CLEAN,False,158,True,0,84d1242554782952,-1,True,289277,True
p8_libero_goal_t03_e42_random,libero_goal,3,42,RANDOM,False,167,True,0,84d1242554782952,-1,True,306860,True
p8_libero_goal_t03_e42_untargeted_ce,libero_goal,3,42,UNTARGETED_CE,False,164,True,0,84d1242554782952,-1,True,304256,True
p8_libero_goal_t03_e42_tma_nolock,libero_goal,3,42,TMA_NOLOCK,False,400,False,0,84d1242554782952,-1,True,758690,True
p8_libero_goal_t03_e42_tma_armlock,libero_goal,3,42,TMA_ARMLOCK,True,185,True,0,84d1242554782952,-1,True,346531,True
p8_libero_goal_t03_e42_prefix_nolock,libero_goal,3,42,PREFIX_NOLOCK,False,191,True,0,84d1242554782952,-1,True,362094,True
p8_libero_goal_t03_e42_prefix_armlock,libero_goal,3,42,PREFIX_ARMLOCK,True,400,False,0,84d1242554782952,-1,True,756310,True
p8_libero_goal_t03_e123_clean,libero_goal,3,123,CLEAN,False,400,False,0,84d1242554782952,-1,True,736287,True
p8_libero_goal_t03_e123_random,libero_goal,3,123,RANDOM,False,160,True,0,84d1242554782952,-1,True,294451,True
p8_libero_goal_t03_e123_untargeted_ce,libero_goal,3,123,UNTARGETED_CE,False,400,False,0,84d1242554782952,-1,True,743221,True
p8_libero_goal_t03_e123_tma_nolock,libero_goal,3,123,TMA_NOLOCK,False,171,True,0,84d1242554782952,-1,True,317877,True
p8_libero_goal_t03_e123_tma_armlock,libero_goal,3,123,TMA_ARMLOCK,True,400,False,0,84d1242554782952,-1,True,763103,True
p8_libero_goal_t03_e123_prefix_nolock,libero_goal,3,123,PREFIX_NOLOCK,False,157,True,0,84d1242554782952,-1,True,296888,True
p8_libero_goal_t03_e123_prefix_armlock,libero_goal,3,123,PREFIX_ARMLOCK,True,165,True,0,84d1242554782952,-1,True,313071,True
p8_libero_goal_t03_e456_clean,libero_goal,3,456,CLEAN,False,177,True,0,84d1242554782952,-1,True,323453,True
p8_libero_goal_t03_e456_random,libero_goal,3,456,RANDOM,False,174,True,0,84d1242554782952,-1,True,319567,True
p8_libero_goal_t03_e456_untargeted_ce,libero_goal,3,456,UNTARGETED_CE,False,175,True,0,84d1242554782952,-1,True,325606,True
p8_libero_goal_t03_e456_tma_nolock,libero_goal,3,456,TMA_NOLOCK,False,177,True,0,84d1242554782952,-1,True,329415,True
p8_libero_goal_t03_e456_tma_armlock,libero_goal,3,456,TMA_ARMLOCK,True,174,True,0,84d1242554782952,-1,True,323918,True
p8_libero_goal_t03_e456_prefix_nolock,libero_goal,3,456,PREFIX_NOLOCK,False,195,True,0,84d1242554782952,-1,True,367794,True
p8_libero_goal_t03_e456_prefix_armlock,libero_goal,3,456,PREFIX_ARMLOCK,True,175,True,0,84d1242554782952,-1,True,331468,True
p8_libero_goal_t04_e42_clean,libero_goal,4,42,CLEAN,False,87,True,0,84d1242554782952,-1,True,156365,True
p8_libero_goal_t04_e42_random,libero_goal,4,42,RANDOM,False,87,True,0,84d1242554782952,-1,True,156896,True
p8_libero_goal_t04_e42_untargeted_ce,libero_goal,4,42,UNTARGETED_CE,False,90,True,0,84d1242554782952,-1,True,164535,True
p8_libero_goal_t04_e42_tma_nolock,libero_goal,4,42,TMA_NOLOCK,False,87,True,0,84d1242554782952,-1,True,159062,True
p8_libero_goal_t04_e42_tma_armlock,libero_goal,4,42,TMA_ARMLOCK,True,87,True,0,84d1242554782952,-1,True,159073,True
p8_libero_goal_t04_e42_prefix_nolock,libero_goal,4,42,PREFIX_NOLOCK,False,84,True,0,84d1242554782952,-1,True,156239,True
p8_libero_goal_t04_e42_prefix_armlock,libero_goal,4,42,PREFIX_ARMLOCK,True,87,True,0,84d1242554782952,-1,True,161759,True
p8_libero_goal_t04_e123_clean,libero_goal,4,123,CLEAN,False,99,True,0,84d1242554782952,-1,True,178866,True
p8_libero_goal_t04_e123_random,libero_goal,4,123,RANDOM,False,95,True,0,84d1242554782952,-1,True,172348,True
p8_libero_goal_t04_e123_untargeted_ce,libero_goal,4,123,UNTARGETED_CE,False,95,True,0,84d1242554782952,-1,True,174528,True
p8_libero_goal_t04_e123_tma_nolock,libero_goal,4,123,TMA_NOLOCK,False,95,True,0,84d1242554782952,-1,True,174727,True
p8_libero_goal_t04_e123_tma_armlock,libero_goal,4,123,TMA_ARMLOCK,True,94,True,0,84d1242554782952,-1,True,172730,True
p8_libero_goal_t04_e123_prefix_nolock,libero_goal,4,123,PREFIX_NOLOCK,False,95,True,0,84d1242554782952,-1,True,177660,True
p8_libero_goal_t04_e123_prefix_armlock,libero_goal,4,123,PREFIX_ARMLOCK,True,96,True,0,84d1242554782952,-1,True,179161,True
p8_libero_goal_t04_e456_clean,libero_goal,4,456,CLEAN,False,106,True,0,84d1242554782952,-1,True,190831,True
p8_libero_goal_t04_e456_random,libero_goal,4,456,RANDOM,False,104,True,0,84d1242554782952,-1,True,188252,True
p8_libero_goal_t04_e456_untargeted_ce,libero_goal,4,456,UNTARGETED_CE,False,113,True,0,84d1242554782952,-1,True,207156,True
p8_libero_goal_t04_e456_tma_nolock,libero_goal,4,456,TMA_NOLOCK,False,106,True,0,84d1242554782952,-1,True,194133,True
p8_libero_goal_t04_e456_tma_armlock,libero_goal,4,456,TMA_ARMLOCK,True,106,True,0,84d1242554782952,-1,True,194122,True
p8_libero_goal_t04_e456_prefix_nolock,libero_goal,4,456,PREFIX_NOLOCK,False,106,True,0,84d1242554782952,-1,True,197416,True
p8_libero_goal_t04_e456_prefix_armlock,libero_goal,4,456,PREFIX_ARMLOCK,True,102,True,0,84d1242554782952,-1,True,190540,True
p8_libero_goal_t05_e42_clean,libero_goal,5,42,CLEAN,False,129,True,0,84d1242554782952,-1,True,238586,True
p8_libero_goal_t05_e42_random,libero_goal,5,42,RANDOM,False,400,False,0,84d1242554782952,-1,True,736293,True
p8_libero_goal_t05_e42_untargeted_ce,libero_goal,5,42,UNTARGETED_CE,False,400,False,0,84d1242554782952,-1,True,745640,True
p8_libero_goal_t05_e42_tma_nolock,libero_goal,5,42,TMA_NOLOCK,False,400,False,0,84d1242554782952,-1,True,746310,True
p8_libero_goal_t05_e42_tma_armlock,libero_goal,5,42,TMA_ARMLOCK,True,211,True,0,84d1242554782952,-1,True,394870,True
p8_libero_goal_t05_e42_prefix_nolock,libero_goal,5,42,PREFIX_NOLOCK,False,400,False,0,84d1242554782952,-1,True,763938,True
p8_libero_goal_t05_e42_prefix_armlock,libero_goal,5,42,PREFIX_ARMLOCK,True,400,False,0,84d1242554782952,-1,True,759366,True
p8_libero_goal_t05_e123_clean,libero_goal,5,123,CLEAN,False,400,False,0,84d1242554782952,-1,True,740781,True
p8_libero_goal_t05_e123_random,libero_goal,5,123,RANDOM,False,400,False,0,84d1242554782952,-1,True,745835,True
p8_libero_goal_t05_e123_untargeted_ce,libero_goal,5,123,UNTARGETED_CE,False,400,False,0,84d1242554782952,-1,True,750338,True
p8_libero_goal_t05_e123_tma_nolock,libero_goal,5,123,TMA_NOLOCK,False,400,False,0,84d1242554782952,-1,True,747579,True
p8_libero_goal_t05_e123_tma_armlock,libero_goal,5,123,TMA_ARMLOCK,True,400,False,0,84d1242554782952,-1,True,753169,True
p8_libero_goal_t05_e123_prefix_nolock,libero_goal,5,123,PREFIX_NOLOCK,False,400,False,0,84d1242554782952,-1,True,761891,True
p8_libero_goal_t05_e123_prefix_armlock,libero_goal,5,123,PREFIX_ARMLOCK,True,400,False,0,84d1242554782952,-1,True,757816,True
p8_libero_goal_t05_e456_clean,libero_goal,5,456,CLEAN,False,177,True,0,84d1242554782952,-1,True,328207,True
p8_libero_goal_t05_e456_random,libero_goal,5,456,RANDOM,False,177,True,0,84d1242554782952,-1,True,329271,True
p8_libero_goal_t05_e456_untargeted_ce,libero_goal,5,456,UNTARGETED_CE,False,177,True,0,84d1242554782952,-1,True,333340,True
p8_libero_goal_t05_e456_tma_nolock,libero_goal,5,456,TMA_NOLOCK,False,134,True,0,84d1242554782952,-1,True,253229,True
p8_libero_goal_t05_e456_tma_armlock,libero_goal,5,456,TMA_ARMLOCK,True,177,True,0,84d1242554782952,-1,True,333690,True
p8_libero_goal_t05_e456_prefix_nolock,libero_goal,5,456,PREFIX_NOLOCK,False,177,True,0,84d1242554782952,-1,True,339196,True
p8_libero_goal_t05_e456_prefix_armlock,libero_goal,5,456,PREFIX_ARMLOCK,True,177,True,0,84d1242554782952,-1,True,339201,True
p8_libero_goal_t06_e42_clean,libero_goal,6,42,CLEAN,False,98,True,0,84d1242554782952,-1,True,177448,True
p8_libero_goal_t06_e42_random,libero_goal,6,42,RANDOM,False,98,True,0,84d1242554782952,-1,True,178025,True
p8_libero_goal_t06_e42_untargeted_ce,libero_goal,6,42,UNTARGETED_CE,False,98,True,0,84d1242554782952,-1,True,180278,True
p8_libero_goal_t06_e42_tma_nolock,libero_goal,6,42,TMA_NOLOCK,False,99,True,0,84d1242554782952,-1,True,183127,True
p8_libero_goal_t06_e42_tma_armlock,libero_goal,6,42,TMA_ARMLOCK,True,102,True,0,84d1242554782952,-1,True,188107,True
p8_libero_goal_t06_e42_prefix_nolock,libero_goal,6,42,PREFIX_NOLOCK,False,98,True,0,84d1242554782952,-1,True,183525,True
p8_libero_goal_t06_e42_prefix_armlock,libero_goal,6,42,PREFIX_ARMLOCK,True,98,True,0,84d1242554782952,-1,True,183512,True
p8_libero_goal_t06_e123_clean,libero_goal,6,123,CLEAN,False,96,True,0,84d1242554782952,-1,True,174160,True
p8_libero_goal_t06_e123_random,libero_goal,6,123,RANDOM,False,96,True,0,84d1242554782952,-1,True,174735,True
p8_libero_goal_t06_e123_untargeted_ce,libero_goal,6,123,UNTARGETED_CE,False,112,True,0,84d1242554782952,-1,True,205430,True
p8_libero_goal_t06_e123_tma_nolock,libero_goal,6,123,TMA_NOLOCK,False,96,True,0,84d1242554782952,-1,True,177139,True
p8_libero_goal_t06_e123_tma_armlock,libero_goal,6,123,TMA_ARMLOCK,True,95,True,0,84d1242554782952,-1,True,175382,True
p8_libero_goal_t06_e123_prefix_nolock,libero_goal,6,123,PREFIX_NOLOCK,False,96,True,0,84d1242554782952,-1,True,180118,True
p8_libero_goal_t06_e123_prefix_armlock,libero_goal,6,123,PREFIX_ARMLOCK,True,111,True,0,84d1242554782952,-1,True,207273,True
p8_libero_goal_t06_e456_clean,libero_goal,6,456,CLEAN,False,194,True,0,84d1242554782952,-1,True,347471,True
p8_libero_goal_t06_e456_random,libero_goal,6,456,RANDOM,False,194,True,0,84d1242554782952,-1,True,348629,True
p8_libero_goal_t06_e456_untargeted_ce,libero_goal,6,456,UNTARGETED_CE,False,194,True,0,84d1242554782952,-1,True,353105,True
p8_libero_goal_t06_e456_tma_nolock,libero_goal,6,456,TMA_NOLOCK,False,194,True,0,84d1242554782952,-1,True,353486,True
p8_libero_goal_t06_e456_tma_armlock,libero_goal,6,456,TMA_ARMLOCK,True,194,True,0,84d1242554782952,-1,True,353495,True
p8_libero_goal_t06_e456_prefix_nolock,libero_goal,6,456,PREFIX_NOLOCK,False,194,True,0,84d1242554782952,-1,True,359500,True
p8_libero_goal_t06_e456_prefix_armlock,libero_goal,6,456,PREFIX_ARMLOCK,True,194,True,0,84d1242554782952,-1,True,359503,True
p8_libero_goal_t07_e42_clean,libero_goal,7,42,CLEAN,False,111,True,0,84d1242554782952,-1,True,197016,True
p8_libero_goal_t07_e42_random,libero_goal,7,42,RANDOM,False,105,True,0,84d1242554782952,-1,True,186391,True
p8_libero_goal_t07_e42_untargeted_ce,libero_goal,7,42,UNTARGETED_CE,False,93,True,0,84d1242554782952,-1,True,168646,True
p8_libero_goal_t07_e42_tma_nolock,libero_goal,7,42,TMA_NOLOCK,False,87,True,0,84d1242554782952,-1,True,157162,True
p8_libero_goal_t07_e42_tma_armlock,libero_goal,7,42,TMA_ARMLOCK,True,90,True,0,84d1242554782952,-1,True,162593,True
p8_libero_goal_t07_e42_prefix_nolock,libero_goal,7,42,PREFIX_NOLOCK,False,105,True,0,84d1242554782952,-1,True,193038,True
p8_libero_goal_t07_e42_prefix_armlock,libero_goal,7,42,PREFIX_ARMLOCK,True,85,True,0,84d1242554782952,-1,True,156180,True
p8_libero_goal_t07_e123_clean,libero_goal,7,123,CLEAN,False,97,True,0,84d1242554782952,-1,True,173388,True
p8_libero_goal_t07_e123_random,libero_goal,7,123,RANDOM,False,102,True,0,84d1242554782952,-1,True,180517,True
p8_libero_goal_t07_e123_untargeted_ce,libero_goal,7,123,UNTARGETED_CE,False,92,True,0,84d1242554782952,-1,True,166996,True
p8_libero_goal_t07_e123_tma_nolock,libero_goal,7,123,TMA_NOLOCK,False,101,True,0,84d1242554782952,-1,True,182392,True
p8_libero_goal_t07_e123_tma_armlock,libero_goal,7,123,TMA_ARMLOCK,True,87,True,0,84d1242554782952,-1,True,157802,True
p8_libero_goal_t07_e123_prefix_nolock,libero_goal,7,123,PREFIX_NOLOCK,False,102,True,0,84d1242554782952,-1,True,186214,True
p8_libero_goal_t07_e123_prefix_armlock,libero_goal,7,123,PREFIX_ARMLOCK,True,86,True,0,84d1242554782952,-1,True,159086,True
p8_libero_goal_t07_e456_clean,libero_goal,7,456,CLEAN,False,90,True,0,84d1242554782952,-1,True,159865,True
p8_libero_goal_t07_e456_random,libero_goal,7,456,RANDOM,False,90,True,0,84d1242554782952,-1,True,160398,True
p8_libero_goal_t07_e456_untargeted_ce,libero_goal,7,456,UNTARGETED_CE,False,90,True,0,84d1242554782952,-1,True,162464,True
p8_libero_goal_t07_e456_tma_nolock,libero_goal,7,456,TMA_NOLOCK,False,90,True,0,84d1242554782952,-1,True,162658,True
p8_libero_goal_t07_e456_tma_armlock,libero_goal,7,456,TMA_ARMLOCK,True,90,True,0,84d1242554782952,-1,True,162651,True
p8_libero_goal_t07_e456_prefix_nolock,libero_goal,7,456,PREFIX_NOLOCK,False,90,True,0,84d1242554782952,-1,True,165443,True
p8_libero_goal_t07_e456_prefix_armlock,libero_goal,7,456,PREFIX_ARMLOCK,True,90,True,0,84d1242554782952,-1,True,165436,True
p8_libero_goal_t08_e42_clean,libero_goal,8,42,CLEAN,False,81,True,0,84d1242554782952,-1,True,145745,True
p8_libero_goal_t08_e42_random,libero_goal,8,42,RANDOM,False,83,True,0,84d1242554782952,-1,True,149859,True
p8_libero_goal_t08_e42_untargeted_ce,libero_goal,8,42,UNTARGETED_CE,False,81,True,0,84d1242554782952,-1,True,148100,True
p8_libero_goal_t08_e42_tma_nolock,libero_goal,8,42,TMA_NOLOCK,False,81,True,0,84d1242554782952,-1,True,148255,True
p8_libero_goal_t08_e42_tma_armlock,libero_goal,8,42,TMA_ARMLOCK,True,81,True,0,84d1242554782952,-1,True,148639,True
p8_libero_goal_t08_e42_prefix_nolock,libero_goal,8,42,PREFIX_NOLOCK,False,83,True,0,84d1242554782952,-1,True,154512,True
p8_libero_goal_t08_e42_prefix_armlock,libero_goal,8,42,PREFIX_ARMLOCK,True,81,True,0,84d1242554782952,-1,True,151690,True
p8_libero_goal_t08_e123_clean,libero_goal,8,123,CLEAN,False,86,True,0,84d1242554782952,-1,True,154857,True
p8_libero_goal_t08_e123_random,libero_goal,8,123,RANDOM,False,86,True,0,84d1242554782952,-1,True,155375,True
p8_libero_goal_t08_e123_untargeted_ce,libero_goal,8,123,UNTARGETED_CE,False,86,True,0,84d1242554782952,-1,True,157365,True
p8_libero_goal_t08_e123_tma_nolock,libero_goal,8,123,TMA_NOLOCK,False,86,True,0,84d1242554782952,-1,True,157536,True
p8_libero_goal_t08_e123_tma_armlock,libero_goal,8,123,TMA_ARMLOCK,True,86,True,0,84d1242554782952,-1,True,157533,True
p8_libero_goal_t08_e123_prefix_nolock,libero_goal,8,123,PREFIX_NOLOCK,False,86,True,0,84d1242554782952,-1,True,160196,True
p8_libero_goal_t08_e123_prefix_armlock,libero_goal,8,123,PREFIX_ARMLOCK,True,86,True,0,84d1242554782952,-1,True,160195,True
p8_libero_goal_t08_e456_clean,libero_goal,8,456,CLEAN,False,83,True,0,84d1242554782952,-1,True,149012,True
p8_libero_goal_t08_e456_random,libero_goal,8,456,RANDOM,False,84,True,0,84d1242554782952,-1,True,151147,True
p8_libero_goal_t08_e456_untargeted_ce,libero_goal,8,456,UNTARGETED_CE,False,83,True,0,84d1242554782952,-1,True,151421,True
p8_libero_goal_t08_e456_tma_nolock,libero_goal,8,456,TMA_NOLOCK,False,83,True,0,84d1242554782952,-1,True,151759,True
p8_libero_goal_t08_e456_tma_armlock,libero_goal,8,456,TMA_ARMLOCK,True,84,True,0,84d1242554782952,-1,True,153254,True
p8_libero_goal_t08_e456_prefix_nolock,libero_goal,8,456,PREFIX_NOLOCK,False,83,True,0,84d1242554782952,-1,True,154167,True
p8_libero_goal_t08_e456_prefix_armlock,libero_goal,8,456,PREFIX_ARMLOCK,True,83,True,0,84d1242554782952,-1,True,154168,True
